CIK,average_gross_margin_pre,average_net_margin_pre,average_operating_margin_pre,average_revenue_growth_pre,baseline_assets,baseline_market_cap_if_available,baseline_revenue,bnpl_control_status,bnpl_verification_summary,broad_bnpl_category,candidate_id,candidate_screening_status,candidate_source,candidate_source_url,cash_to_assets_pre,category_confidence,company_name,companyfacts_status,detailed_bnpl_category,equity_to_assets_pre,exchange,expanded_control_sample,gross_margin_pretrend,inventory_to_assets_pre,leverage_pre,limited_history_pre,log_assets_2019,log_revenue_2019,manual_review_required,match_distance,match_quality,match_rank,matched_treated_CIK,matched_treated_company,operating_margin_pretrend,pre_observation_count,preferred_control_sample,revenue_cagr_pre,revenue_pretrend,sec_universe_rank,sga_to_revenue_pre,sic_code,sic_description,size_bucket,size_bucket_basis,strict_control_sample,ticker
0001645590,0.3980502200756908,0.05414607883696789,0.03372398296082989,0.09087192245057589,51803000000.0,,29135000000.0,NO_BNPL_EVIDENCE,"Search completed; no clear BNPL exposure signal detected in result text. Top links: https://r.bing.com/rs/4f/gg/cc,nc/-G_YKFrphkyl83D0HTgpMefXo7c.css?or=w; https://r.bing.com/rs/4f/gM/cc,nc/rWljTRKHPYQiu_szhv9ApXQ-KpI.css?or=w; https://r.bing.com/rs/4f/eJ/cir3,cc,nc/-ooVmxB9OlPzBcewmec-cfwYTQs.css?or=w",Electronics & Technology,CTRL_CAND_0023,preferred_control,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,0.0724475416481671,MEDIUM,Hewlett Packard Enterprise Co,cache,Computers & Tablets,0.33005810474296854,NYSE,True,-0.04014291255497945,0.04607841244715557,0.2755824952222844,False,24.67071389959275,24.09520603754145,True,1.709264155170077,LOW,1,0001577552,Alibaba Group Holding Ltd,-0.0014335346449540706,16,True,-0.1654366246470811,-0.04034337339682196,186,0.16615273807648157,3570,Computer & office Equipment,Large-scale revenue proxy,FY2019 revenue proxy; historical market cap not constructed,False,HPE
0000037996,0.14920646785905872,,-0.007055961070559611,0.02568552037106777,258537000000.0,,155900000000.0,NO_BNPL_EVIDENCE,"Search completed; no clear BNPL exposure signal detected in result text. Top links: https://r.bing.com/rs/4f/gg/cc,nc/-G_YKFrphkyl83D0HTgpMefXo7c.css?or=w; https://r.bing.com/rs/4f/h6/cc,nc/U6HOq0RcF4_oC2_ItiNCBhNzO24.css?or=w; https://r.bing.com/rs/4f/fG/cir3,cc,nc/5gFAL7Id0yWkqqPO1crOKHL1NzM.css?or=w",Automotive,CTRL_CAND_0024,preferred_control,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,0.0677040423614415,MEDIUM,FORD MOTOR CO,cache,Automotive,0.12835686961634118,NYSE,True,0.0016083258974044106,0.04171936705384529,0.8714690740590322,False,26.27830465411456,25.772480613010142,True,1.120127260599543,LOW,1,0000899051,ALLSTATE CORP,,18,True,0.026222322298017797,0.009170476214815747,196,0.07897138674227683,3711,Motor Vehicles & Passenger Car Bodies,Large-scale revenue proxy,FY2019 revenue proxy; historical market cap not constructed,False,F
0001633978,0.32816854977060156,0.015760466399444135,0.07240301894511547,0.15667698583912,2716600000.0,,,NO_BNPL_EVIDENCE,"Search completed; no clear BNPL exposure signal detected in result text. Top links: https://r.bing.com/rs/4f/gg/cc,nc/-G_YKFrphkyl83D0HTgpMefXo7c.css?or=w; https://r.bing.com/rs/4f/gM/cc,nc/rWljTRKHPYQiu_szhv9ApXQ-KpI.css?or=w; https://r.bing.com/rs/4f/fG/cir3,cc,nc/5gFAL7Id0yWkqqPO1crOKHL1NzM.css?or=w",Electronics & Technology,CTRL_CAND_0025,excluded_insufficient_pre_financials,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,0.15924317161157328,LOW,Lumentum Holdings Inc.,cache,Phones & Smartwatches,0.5510932783626592,Nasdaq,False,0.004288641243030804,0.0842229257159685,0.4489067216373408,False,21.722646935352664,,True,,,,,,0.011566851062859693,11,False,0.023857167502523424,0.037813014552762446,198,0.2251822194846525,3669,"Communications Equipment, NEC",Unclassified,FY2019 revenue proxy; historical market cap not constructed,False,LITE
0000815556,0.4825269398898222,0.143728079356509,0.1999646972408949,0.10460961806637671,3799900000.0,,5333700000.0,NO_BNPL_EVIDENCE,"Search completed; no clear BNPL exposure signal detected in result text. Top links: https://r.bing.com/rs/4f/gg/cc,nc/-G_YKFrphkyl83D0HTgpMefXo7c.css?or=w; https://r.bing.com/rs/4f/h6/cc,nc/U6HOq0RcF4_oC2_ItiNCBhNzO24.css?or=w; https://r.bing.com/rs/4f/eJ/cir3,cc,nc/-ooVmxB9OlPzBcewmec-cfwYTQs.css?or=w",Home & Appliances,CTRL_CAND_0026,preferred_control,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,0.04602752704018527,HIGH,FASTENAL CO,cache,Home Improvement,0.7014921445301192,Nasdaq,True,-0.0019325659378061823,0.3595884102213216,,False,22.05824058754301,22.39731101815491,False,0.9115212633100348,MEDIUM,1,0000354950,"HOME DEPOT, INC.",-0.0009232200553088667,20,True,0.08355813289968195,0.020844996301833826,205,0.28200118453568246,5200,"Retail-Building Materials, Hardware, Garden Supply",Mid-scale revenue proxy,FY2019 revenue proxy; historical market cap not constructed,True,FAST
0000936395,0.4321697939837639,0.12059323623174784,0.07773895070790987,0.10729034583161343,3893346000.0,,3572131000.0,NO_BNPL_EVIDENCE,"Search completed; no clear BNPL exposure signal detected in result text. Top links: https://r.bing.com/rs/4f/gg/cc,nc/-G_YKFrphkyl83D0HTgpMefXo7c.css?or=w; https://r.bing.com/rs/4f/h6/cc,nc/U6HOq0RcF4_oC2_ItiNCBhNzO24.css?or=w; https://r.bing.com/rs/4f/fG/cir3,cc,nc/5gFAL7Id0yWkqqPO1crOKHL1NzM.css?or=w",Electronics & Technology,CTRL_CAND_0027,preferred_control,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,0.2322025835874849,LOW,CIENA CORP,cache,Phones & Smartwatches,0.5580703590176675,NYSE,True,-0.0009708216787880816,0.08862531097929648,0.4419296409823324,False,22.08253477909775,21.996428173420323,True,0.2957199085188307,HIGH,1,0001032975,LOGITECH INTERNATIONAL S.A.,0.003552376728030639,19,True,0.09934099831468823,0.02558244864550798,206,0.0,3661,Telephone & Telegraph Apparatus,Mid-scale revenue proxy,FY2019 revenue proxy; historical market cap not constructed,False,CIEN
0001650107,0.39483153418384037,,0.13673536146548904,,18685000000.0,,,NO_BNPL_EVIDENCE,"Search completed; no clear BNPL exposure signal detected in result text. Top links: https://r.bing.com/rs/4f/gg/cc,nc/-G_YKFrphkyl83D0HTgpMefXo7c.css?or=w; https://r.bing.com/rs/4f/h6/cc,nc/U6HOq0RcF4_oC2_ItiNCBhNzO24.css?or=w; https://r.bing.com/rs/4f/fG/cir3,cc,nc/5gFAL7Id0yWkqqPO1crOKHL1NzM.css?or=w",Automotive,CTRL_CAND_0028,excluded_insufficient_pre_financials,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,0.01691196146641691,MEDIUM,COCA-COLA EUROPACIFIC PARTNERS plc,cache,Automotive,,Nasdaq,False,,0.038694139684238696,0.6705378645972705,True,23.650986899883858,,True,,,,,,,1,False,,,229,0.0,2086,Bottled & Canned Soft Drinks & Carbonated Waters,Unclassified,FY2019 revenue proxy; historical market cap not constructed,False,CCEP
0001058090,,0.056506854158047556,0.07315019548482345,0.14586855422050649,5104604000.0,,5586369000.0,NO_BNPL_EVIDENCE,"Search completed; no clear BNPL exposure signal detected in result text. Top links: https://r.bing.com/rs/4f/gg/cc,nc/-G_YKFrphkyl83D0HTgpMefXo7c.css?or=w; https://r.bing.com/rs/4f/h6/cc,nc/U6HOq0RcF4_oC2_ItiNCBhNzO24.css?or=w; https://r.bing.com/rs/4f/eJ/cir3,cc,nc/-ooVmxB9OlPzBcewmec-cfwYTQs.css?or=w",Entertainment,CTRL_CAND_0029,preferred_control,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,0.09415539383662279,LOW,CHIPOTLE MEXICAN GRILL INC,cache,Gaming & Entertainment,0.32970745624929965,NYSE,True,,0.0051122476885572315,0.6702925437507004,True,22.353408714545438,22.443595360289812,True,0.9780815562271152,LOW,1,0001037038,RALPH LAUREN CORP,,5,True,,,234,0.0,5812,Retail-Eating Places,Mid-scale revenue proxy,FY2019 revenue proxy; historical market cap not constructed,False,CMG
0001745201,,,,,,,,NO_BNPL_EVIDENCE,"Search completed; no clear BNPL exposure signal detected in result text. Top links: https://r.bing.com/rs/4f/gg/cc,nc/-G_YKFrphkyl83D0HTgpMefXo7c.css?or=w; https://r.bing.com/rs/4f/h6/cc,nc/U6HOq0RcF4_oC2_ItiNCBhNzO24.css?or=w; https://r.bing.com/rs/4f/eT/cir3,cc,nc/ZNlEaxLrmuWEflDP-KwkyUROBrA.css?or=w",Entertainment,CTRL_CAND_0030,excluded_insufficient_pre_financials,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,,LOW,Viking Holdings Ltd,cache,Gaming & Entertainment,,NYSE,False,,,,,,,True,,,,,,,,False,,,237,,4400,Water Transportation,,,False,VIK
0001900304,,,,,,,,NO_BNPL_EVIDENCE,"Search completed; no clear BNPL exposure signal detected in result text. Top links: https://r.bing.com/rs/4f/gg/cc,nc/-G_YKFrphkyl83D0HTgpMefXo7c.css?or=w; https://r.bing.com/rs/4f/h6/cc,nc/U6HOq0RcF4_oC2_ItiNCBhNzO24.css?or=w; https://r.bing.com/rs/4f/fn/cir3,cc,nc/qYkYtW4ptUTHO5TVR_F3o3iRdIs.css?or=w",Apparel & Personal Care,CTRL_CAND_0031,excluded_insufficient_pre_financials,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,,HIGH,Haleon plc,cache,Health & Beauty,,NYSE,False,,,,,,,True,,,,,,,,False,,,245,,2844,"Perfumes, Cosmetics & Other Toilet Preparations",,,False,HLN
0001061736,,,,,33804000000.0,,,NO_BNPL_EVIDENCE,"Search completed; no clear BNPL exposure signal detected in result text. Top links: https://r.bing.com/rs/4f/gg/cc,nc/-G_YKFrphkyl83D0HTgpMefXo7c.css?or=w; https://r.bing.com/rs/4f/gS/cc,nc/_huiPba-9XiYDf9Vd8j9EoLtXL4.css?or=w; https://r.bing.com/rs/4f/fd/cir3,cc,nc/WTKNvHzqziTEsCD58MJtjs7bzWc.css?or=w",Automotive,CTRL_CAND_0032,excluded_insufficient_pre_financials,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,0.10282806768429771,MEDIUM,MEXICAN ECONOMIC DEVELOPMENT INC,cache,Automotive,0.5109454502425749,NYSE,False,,0.06434149804756834,0.4890545497574252,True,24.243844975628647,,True,,,,,,,0,False,,,246,,2086,Bottled & Canned Soft Drinks & Carbonated Waters,Unclassified,FY2019 revenue proxy; historical market cap not constructed,False,FMX
0001041061,0.7541391728067968,0.2312208872941465,0.37813434494346954,-0.2473075153959275,5231000000.0,,5597000000.0,NO_BNPL_EVIDENCE,"Search completed; no clear BNPL exposure signal detected in result text. Top links: https://r.bing.com/rs/4f/gg/cc,nc/-G_YKFrphkyl83D0HTgpMefXo7c.css?or=w; https://r.bing.com/rs/4f/h6/cc,nc/U6HOq0RcF4_oC2_ItiNCBhNzO24.css?or=w; https://r.bing.com/rs/4f/fG/cir3,cc,nc/5gFAL7Id0yWkqqPO1crOKHL1NzM.css?or=w",Entertainment,CTRL_CAND_0033,preferred_control,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,0.11565666220607915,LOW,YUM BRANDS INC,cache,Gaming & Entertainment,-1.5324029822213725,NYSE,True,0.054584876185847064,,2.5324029822213725,False,22.377868301334885,22.445496576855632,True,2.65,REVIEW,1,0001337634,"StubHub Holdings, Inc.",0.017390974915405453,17,True,-0.19159392142665588,-0.0655122438076672,248,0.0,5812,Retail-Eating Places,Mid-scale revenue proxy,FY2019 revenue proxy; historical market cap not constructed,False,YUM
0000100517,,0.05876688677563499,0.0906877110194481,0.05490506464005536,52611000000.0,,43259000000.0,NO_BNPL_EVIDENCE,"Search completed; no clear BNPL exposure signal detected in result text. Top links: https://r.bing.com/rs/4f/gg/cc,nc/-G_YKFrphkyl83D0HTgpMefXo7c.css?or=w; https://r.bing.com/rs/4f/h6/cc,nc/U6HOq0RcF4_oC2_ItiNCBhNzO24.css?or=w; https://r.bing.com/rs/4f/fG/cir3,cc,nc/5gFAL7Id0yWkqqPO1crOKHL1NzM.css?or=w",Entertainment,CTRL_CAND_0034,preferred_control,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,0.052498526924027296,LOW,"United Airlines Holdings, Inc.",cache,Gaming & Entertainment,0.2191746973066469,Nasdaq,True,,,,False,24.686191060301677,24.49047114116161,True,0.035648015844496235,HIGH,1,0000006201,American Airlines Group Inc.,-0.0021881517856857167,19,True,0.033861817012497575,0.010995744093923485,269,0.0,4512,"Air Transportation, Scheduled",Large-scale revenue proxy,FY2019 revenue proxy; historical market cap not constructed,False,UAL
0000815097,0.39105200243465127,0.1423702834012278,0.1536394682320101,0.09046696080252363,45058000000.0,,20825000000.0,NO_BNPL_EVIDENCE,"Search completed; no clear BNPL exposure signal detected in result text. Top links: https://r.bing.com/rs/4f/gg/cc,nc/-G_YKFrphkyl83D0HTgpMefXo7c.css?or=w; https://r.bing.com/rs/4f/h6/cc,nc/U6HOq0RcF4_oC2_ItiNCBhNzO24.css?or=w; https://r.bing.com/rs/4f/fG/cir3,cc,nc/5gFAL7Id0yWkqqPO1crOKHL1NzM.css?or=w",Entertainment,CTRL_CAND_0035,preferred_control,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,0.011496293665941675,LOW,Carnival Corp Ltd.,cache,Gaming & Entertainment,0.5629410981401749,NYSE,True,-0.003972024756934892,0.009476674508411382,,False,24.531216385701363,23.75942002499932,True,0.26634395570022684,HIGH,1,0000086312,"TRAVELERS COMPANIES, INC.",-0.003630687630948264,13,True,0.09055966748707256,0.016858085222029407,278,0.12575153803131991,4400,Water Transportation,Large-scale revenue proxy,FY2019 revenue proxy; historical market cap not constructed,False,CCL
0001944048,,,,,,,,NO_BNPL_EVIDENCE,"Search completed; no clear BNPL exposure signal detected in result text. Top links: https://r.bing.com/rs/4f/gg/cc,nc/-G_YKFrphkyl83D0HTgpMefXo7c.css?or=w; https://r.bing.com/rs/4f/gM/cc,nc/rWljTRKHPYQiu_szhv9ApXQ-KpI.css?or=w; https://r.bing.com/rs/4f/fG/cir3,cc,nc/5gFAL7Id0yWkqqPO1crOKHL1NzM.css?or=w",Apparel & Personal Care,CTRL_CAND_0036,excluded_insufficient_pre_financials,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,,HIGH,Kenvue Inc.,cache,Health & Beauty,,NYSE,False,,,,,,,True,,,,,,,,False,,,282,,2844,"Perfumes, Cosmetics & Other Toilet Preparations",,,False,KVUE
0001002047,0.6274759700431178,0.09838399471352545,0.16808816285862768,0.03636728356585026,8741000000.0,,6146000000.0,NO_BNPL_EVIDENCE,"Search completed; no clear BNPL exposure signal detected in result text. Top links: https://r.bing.com/rs/4f/gg/cc,nc/-G_YKFrphkyl83D0HTgpMefXo7c.css?or=w; https://r.bing.com/rs/4f/h6/cc,nc/U6HOq0RcF4_oC2_ItiNCBhNzO24.css?or=w; https://r.bing.com/rs/4f/fG/cir3,cc,nc/5gFAL7Id0yWkqqPO1crOKHL1NzM.css?or=w",Electronics & Technology,CTRL_CAND_0037,preferred_control,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,0.26598787324104795,MEDIUM,"NetApp, Inc.",cache,Computers & Tablets,0.12469969111085688,Nasdaq,True,0.0018368118811744802,0.014986843610570873,0.8753003088891431,False,22.89129043654476,22.539067300654704,False,0.5345269446134164,HIGH,1,0001121788,GARMIN LTD,0.009747258146810609,18,True,0.03483449477938527,0.0054148303738558445,291,0.0,3572,Computer Storage Devices,Mid-scale revenue proxy,FY2019 revenue proxy; historical market cap not constructed,False,NTAP
0001973266,,,,,,,,NO_BNPL_EVIDENCE,"Search completed; no clear BNPL exposure signal detected in result text. Top links: https://r.bing.com/rs/4f/gg/cc,nc/-G_YKFrphkyl83D0HTgpMefXo7c.css?or=w; https://r.bing.com/rs/4f/h6/cc,nc/U6HOq0RcF4_oC2_ItiNCBhNzO24.css?or=w; https://r.bing.com/rs/4f/ez/cir3,cc,nc/ITQ79_h8jq-eoIeRkdWbxDW7IbQ.css?or=w",Entertainment,CTRL_CAND_0038,excluded_insufficient_pre_financials,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,,MEDIUM,"TKO Group Holdings, Inc.",cache,Gaming & Entertainment,,NYSE,False,,,,,,,True,,,,,,,,False,,,292,,7900,Services-Amusement & Recreation Services,,,False,TKO
0001511737,0.4516158164335981,0.2570818792865186,0.330768247568871,0.22425511753538138,875865000.0,,875092000.0,NO_BNPL_EVIDENCE,"Search completed; no clear BNPL exposure signal detected in result text. Top links: https://r.bing.com/rs/4f/gg/cc,nc/-G_YKFrphkyl83D0HTgpMefXo7c.css?or=w; https://r.bing.com/rs/4f/h6/cc,nc/U6HOq0RcF4_oC2_ItiNCBhNzO24.css?or=w; https://r.bing.com/rs/4f/fG/cir3,cc,nc/5gFAL7Id0yWkqqPO1crOKHL1NzM.css?or=w",Electronics & Technology,CTRL_CAND_0039,preferred_control,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,0.2718992082113111,LOW,Ubiquiti Inc.,cache,Phones & Smartwatches,0.11334737659342478,NYSE,True,-0.0022784570448535057,0.301737139856028,0.8866526234065752,False,20.59072252743552,20.58983958165191,True,0.7177142433530376,HIGH,1,0001314727,Sonos Inc,-0.002106471743292526,15,True,0.0950669233565209,0.05212377451902785,298,0.04953319533352121,3663,Radio & Tv Broadcasting & Communications Equipment,Small-scale revenue proxy,FY2019 revenue proxy; historical market cap not constructed,False,UI
0000726958,0.2176559694902284,0.029299616593714238,,0.10128718034502442,3731376000.0,,9352910000.0,NO_BNPL_EVIDENCE,"Search completed; no clear BNPL exposure signal detected in result text. Top links: https://r.bing.com/rs/4f/gg/cc,nc/-G_YKFrphkyl83D0HTgpMefXo7c.css?or=w; https://r.bing.com/rs/4f/h6/cc,nc/U6HOq0RcF4_oC2_ItiNCBhNzO24.css?or=w; https://r.bing.com/rs/4f/ez/cir3,cc,nc/ITQ79_h8jq-eoIeRkdWbxDW7IbQ.css?or=w",Automotive,CTRL_CAND_0040,preferred_control,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,0.016963179266844187,HIGH,CASEYS GENERAL STORES INC,cache,Automotive,0.3775467816698183,Nasdaq,True,-0.00046190604141567204,0.0731740784096805,0.6224532183301816,False,22.040042903379252,22.95895336177154,True,0.9489249913721756,LOW,1,0001089063,"DICK'S SPORTING GOODS, INC.",,17,True,0.09508168091303215,0.020767391090583148,308,0.0,5500,Retail-Auto Dealers & Gasoline Stations,Mid-scale revenue proxy,FY2019 revenue proxy; historical market cap not constructed,True,CASY
0000717826,,,,,276383000000.0,,,NO_BNPL_EVIDENCE,"Search completed; no clear BNPL exposure signal detected in result text. Top links: https://r.bing.com/rs/4f/gg/cc,nc/-G_YKFrphkyl83D0HTgpMefXo7c.css?or=w; https://r.bing.com/rs/4f/h6/cc,nc/U6HOq0RcF4_oC2_ItiNCBhNzO24.css?or=w; https://r.bing.com/rs/4f/fd/cir3,cc,nc/WTKNvHzqziTEsCD58MJtjs7bzWc.css?or=w",Electronics & Technology,CTRL_CAND_0041,excluded_insufficient_pre_financials,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,0.16310337466486724,LOW,ERICSSON LM TELEPHONE CO,cache,Phones & Smartwatches,0.296248322074802,Nasdaq,False,,0.11166750487548076,,True,26.34505342188329,,True,,,,,,,0,False,,,310,,3663,Radio & Tv Broadcasting & Communications Equipment,Unclassified,FY2019 revenue proxy; historical market cap not constructed,False,ERIC
0001038683,,,,,13250700000.0,,,NO_BNPL_EVIDENCE,"Search completed; no clear BNPL exposure signal detected in result text. Top links: https://r.bing.com/rs/4f/gg/cc,nc/-G_YKFrphkyl83D0HTgpMefXo7c.css?or=w; https://r.bing.com/rs/4f/h6/cc,nc/U6HOq0RcF4_oC2_ItiNCBhNzO24.css?or=w; https://r.bing.com/rs/4f/fG/cir3,cc,nc/5gFAL7Id0yWkqqPO1crOKHL1NzM.css?or=w",Entertainment,CTRL_CAND_0042,excluded_insufficient_pre_financials,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,0.12645369678583018,LOW,RYANAIR HOLDINGS PLC,cache,Gaming & Entertainment,0.3935565668228848,Nasdaq,False,,0.00021885636230538764,0.6064434331771151,True,23.307316218171856,,True,,,,,,,0,False,,,321,,4512,"Air Transportation, Scheduled",Unclassified,FY2019 revenue proxy; historical market cap not constructed,False,RYAAY
0001834584,,,,,,,,NO_BNPL_EVIDENCE,"Search completed; no clear BNPL exposure signal detected in result text. Top links: https://r.bing.com/rs/4f/gg/cc,nc/-G_YKFrphkyl83D0HTgpMefXo7c.css?or=w; https://r.bing.com/rs/4f/h6/cc,nc/U6HOq0RcF4_oC2_ItiNCBhNzO24.css?or=w; https://r.bing.com/rs/4f/ez/cir3,cc,nc/ITQ79_h8jq-eoIeRkdWbxDW7IbQ.css?or=w",Apparel & Personal Care,CTRL_CAND_0043,excluded_insufficient_pre_financials,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,,LOW,"Coupang, Inc.",cache,Clothing & Accessories,,NYSE,False,,,,,,,True,,,,,,,,False,,,326,,5961,Retail-Catalog & Mail-Order Houses,,,False,CPNG
