CIK,bnpl_provider_if_any,candidate_company,evidence_result,evidence_summary,reliability,retrieved_at,search_query,source_date,source_name,source_type,source_url,ticker
0000037996,,FORD MOTOR CO,no_relevant_evidence,"Search completed; no clear BNPL exposure signal detected in result text. Top links: https://r.bing.com/rs/4f/gg/cc,nc/-G_YKFrphkyl83D0HTgpMefXo7c.css?or=w; https://r.bing.com/rs/4f/gS/cc,nc/_huiPba-9XiYDf9Vd8j9EoLtXL4.css?or=w; https://r.bing.com/rs/4f/fG/cir3,cc,nc/5gFAL7Id0yWkqqPO1crOKHL1NzM.css?or=w",MEDIUM,2026-08-10T01:27:51.402911+00:00,"""FORD MOTOR CO"" BNPL Affirm Klarna Afterpay Zip Sezzle ""buy now pay later""",,Bing Search,web_search,https://www.bing.com/search?q=%22FORD+MOTOR+CO%22+BNPL+Affirm+Klarna+Afterpay+Zip+Sezzle+%22buy+now+pay+later%22,F
0001633978,,Lumentum Holdings Inc.,no_relevant_evidence,No exact CIK or canonical-name match in current BNPL merchant dataset.,HIGH,2026-08-10T01:27:51.402911+00:00,current BNPL merchant dataset exact CIK/canonical-name check,,BNPL merchant and ownership files,internal_dataset,/Users/augustliu/Desktop/Research_On_Merchant_Side_Effect_Of_BNPL/data/merchant_ownership/merchant_ownership_rows.json,LITE
0001633978,,Lumentum Holdings Inc.,no_relevant_evidence,"Search completed; no clear BNPL exposure signal detected in result text. Top links: https://r.bing.com/rs/4f/gg/cc,nc/-G_YKFrphkyl83D0HTgpMefXo7c.css?or=w; https://r.bing.com/rs/4f/gM/cc,nc/rWljTRKHPYQiu_szhv9ApXQ-KpI.css?or=w; https://r.bing.com/rs/4f/fG/cir3,cc,nc/5gFAL7Id0yWkqqPO1crOKHL1NzM.css?or=w",MEDIUM,2026-08-10T01:27:51.402911+00:00,"""Lumentum Holdings Inc."" BNPL Affirm Klarna Afterpay Zip Sezzle ""buy now pay later""",,Bing Search,web_search,https://www.bing.com/search?q=%22Lumentum+Holdings+Inc.%22+BNPL+Affirm+Klarna+Afterpay+Zip+Sezzle+%22buy+now+pay+later%22,LITE
0000815556,,FASTENAL CO,no_relevant_evidence,No exact CIK or canonical-name match in current BNPL merchant dataset.,HIGH,2026-08-10T01:27:51.402911+00:00,current BNPL merchant dataset exact CIK/canonical-name check,,BNPL merchant and ownership files,internal_dataset,/Users/augustliu/Desktop/Research_On_Merchant_Side_Effect_Of_BNPL/data/merchant_ownership/merchant_ownership_rows.json,FAST
0000815556,,FASTENAL CO,no_relevant_evidence,"Search completed; no clear BNPL exposure signal detected in result text. Top links: https://r.bing.com/rs/4f/gg/cc,nc/-G_YKFrphkyl83D0HTgpMefXo7c.css?or=w; https://r.bing.com/rs/4f/h6/cc,nc/U6HOq0RcF4_oC2_ItiNCBhNzO24.css?or=w; https://r.bing.com/rs/4f/fG/cir3,cc,nc/5gFAL7Id0yWkqqPO1crOKHL1NzM.css?or=w",MEDIUM,2026-08-10T01:27:51.402911+00:00,"""FASTENAL CO"" BNPL Affirm Klarna Afterpay Zip Sezzle ""buy now pay later""",,Bing Search,web_search,https://www.bing.com/search?q=%22FASTENAL+CO%22+BNPL+Affirm+Klarna+Afterpay+Zip+Sezzle+%22buy+now+pay+later%22,FAST
0000936395,,CIENA CORP,no_relevant_evidence,No exact CIK or canonical-name match in current BNPL merchant dataset.,HIGH,2026-08-10T01:27:51.402911+00:00,current BNPL merchant dataset exact CIK/canonical-name check,,BNPL merchant and ownership files,internal_dataset,/Users/augustliu/Desktop/Research_On_Merchant_Side_Effect_Of_BNPL/data/merchant_ownership/merchant_ownership_rows.json,CIEN
0000936395,,CIENA CORP,no_relevant_evidence,"Search completed; no clear BNPL exposure signal detected in result text. Top links: https://r.bing.com/rs/4f/gg/cc,nc/-G_YKFrphkyl83D0HTgpMefXo7c.css?or=w; https://r.bing.com/rs/4f/gM/cc,nc/rWljTRKHPYQiu_szhv9ApXQ-KpI.css?or=w; https://r.bing.com/rs/4f/fd/cir3,cc,nc/WTKNvHzqziTEsCD58MJtjs7bzWc.css?or=w",MEDIUM,2026-08-10T01:27:51.402911+00:00,"""CIENA CORP"" BNPL Affirm Klarna Afterpay Zip Sezzle ""buy now pay later""",,Bing Search,web_search,https://www.bing.com/search?q=%22CIENA+CORP%22+BNPL+Affirm+Klarna+Afterpay+Zip+Sezzle+%22buy+now+pay+later%22,CIEN
0001650107,,COCA-COLA EUROPACIFIC PARTNERS plc,no_relevant_evidence,No exact CIK or canonical-name match in current BNPL merchant dataset.,HIGH,2026-08-10T01:27:51.402911+00:00,current BNPL merchant dataset exact CIK/canonical-name check,,BNPL merchant and ownership files,internal_dataset,/Users/augustliu/Desktop/Research_On_Merchant_Side_Effect_Of_BNPL/data/merchant_ownership/merchant_ownership_rows.json,CCEP
0001650107,,COCA-COLA EUROPACIFIC PARTNERS plc,no_relevant_evidence,"Search completed; no clear BNPL exposure signal detected in result text. Top links: https://r.bing.com/rs/4f/gg/cc,nc/-G_YKFrphkyl83D0HTgpMefXo7c.css?or=w; https://r.bing.com/rs/4f/h6/cc,nc/U6HOq0RcF4_oC2_ItiNCBhNzO24.css?or=w; https://r.bing.com/rs/4f/fG/cir3,cc,nc/5gFAL7Id0yWkqqPO1crOKHL1NzM.css?or=w",MEDIUM,2026-08-10T01:27:51.402911+00:00,"""COCA-COLA EUROPACIFIC PARTNERS plc"" BNPL Affirm Klarna Afterpay Zip Sezzle ""buy now pay later""",,Bing Search,web_search,https://www.bing.com/search?q=%22COCA-COLA+EUROPACIFIC+PARTNERS+plc%22+BNPL+Affirm+Klarna+Afterpay+Zip+Sezzle+%22buy+now+pay+later%22,CCEP
0001058090,,CHIPOTLE MEXICAN GRILL INC,no_relevant_evidence,No exact CIK or canonical-name match in current BNPL merchant dataset.,HIGH,2026-08-10T01:27:51.402911+00:00,current BNPL merchant dataset exact CIK/canonical-name check,,BNPL merchant and ownership files,internal_dataset,/Users/augustliu/Desktop/Research_On_Merchant_Side_Effect_Of_BNPL/data/merchant_ownership/merchant_ownership_rows.json,CMG
0001058090,,CHIPOTLE MEXICAN GRILL INC,no_relevant_evidence,"Search completed; no clear BNPL exposure signal detected in result text. Top links: https://r.bing.com/rs/4f/gg/cc,nc/-G_YKFrphkyl83D0HTgpMefXo7c.css?or=w; https://r.bing.com/rs/4f/h6/cc,nc/U6HOq0RcF4_oC2_ItiNCBhNzO24.css?or=w; https://r.bing.com/rs/4f/eJ/cir3,cc,nc/-ooVmxB9OlPzBcewmec-cfwYTQs.css?or=w",MEDIUM,2026-08-10T01:27:51.402911+00:00,"""CHIPOTLE MEXICAN GRILL INC"" BNPL Affirm Klarna Afterpay Zip Sezzle ""buy now pay later""",,Bing Search,web_search,https://www.bing.com/search?q=%22CHIPOTLE+MEXICAN+GRILL+INC%22+BNPL+Affirm+Klarna+Afterpay+Zip+Sezzle+%22buy+now+pay+later%22,CMG
0001745201,,Viking Holdings Ltd,no_relevant_evidence,No exact CIK or canonical-name match in current BNPL merchant dataset.,HIGH,2026-08-10T01:27:51.402911+00:00,current BNPL merchant dataset exact CIK/canonical-name check,,BNPL merchant and ownership files,internal_dataset,/Users/augustliu/Desktop/Research_On_Merchant_Side_Effect_Of_BNPL/data/merchant_ownership/merchant_ownership_rows.json,VIK
0001745201,,Viking Holdings Ltd,no_relevant_evidence,"Search completed; no clear BNPL exposure signal detected in result text. Top links: https://r.bing.com/rs/4f/gg/cc,nc/-G_YKFrphkyl83D0HTgpMefXo7c.css?or=w; https://r.bing.com/rs/4f/h6/cc,nc/U6HOq0RcF4_oC2_ItiNCBhNzO24.css?or=w; https://r.bing.com/rs/4f/eT/cir3,cc,nc/ZNlEaxLrmuWEflDP-KwkyUROBrA.css?or=w",MEDIUM,2026-08-10T01:27:51.402911+00:00,"""Viking Holdings Ltd"" BNPL Affirm Klarna Afterpay Zip Sezzle ""buy now pay later""",,Bing Search,web_search,https://www.bing.com/search?q=%22Viking+Holdings+Ltd%22+BNPL+Affirm+Klarna+Afterpay+Zip+Sezzle+%22buy+now+pay+later%22,VIK
0001900304,,Haleon plc,no_relevant_evidence,No exact CIK or canonical-name match in current BNPL merchant dataset.,HIGH,2026-08-10T01:27:51.402911+00:00,current BNPL merchant dataset exact CIK/canonical-name check,,BNPL merchant and ownership files,internal_dataset,/Users/augustliu/Desktop/Research_On_Merchant_Side_Effect_Of_BNPL/data/merchant_ownership/merchant_ownership_rows.json,HLN
0001900304,,Haleon plc,no_relevant_evidence,"Search completed; no clear BNPL exposure signal detected in result text. Top links: https://r.bing.com/rs/4f/gg/cc,nc/-G_YKFrphkyl83D0HTgpMefXo7c.css?or=w; https://r.bing.com/rs/4f/h6/cc,nc/U6HOq0RcF4_oC2_ItiNCBhNzO24.css?or=w; https://r.bing.com/rs/4f/fn/cir3,cc,nc/qYkYtW4ptUTHO5TVR_F3o3iRdIs.css?or=w",MEDIUM,2026-08-10T01:27:51.402911+00:00,"""Haleon plc"" BNPL Affirm Klarna Afterpay Zip Sezzle ""buy now pay later""",,Bing Search,web_search,https://www.bing.com/search?q=%22Haleon+plc%22+BNPL+Affirm+Klarna+Afterpay+Zip+Sezzle+%22buy+now+pay+later%22,HLN
0001061736,,MEXICAN ECONOMIC DEVELOPMENT INC,no_relevant_evidence,No exact CIK or canonical-name match in current BNPL merchant dataset.,HIGH,2026-08-10T01:27:51.402911+00:00,current BNPL merchant dataset exact CIK/canonical-name check,,BNPL merchant and ownership files,internal_dataset,/Users/augustliu/Desktop/Research_On_Merchant_Side_Effect_Of_BNPL/data/merchant_ownership/merchant_ownership_rows.json,FMX
0001061736,,MEXICAN ECONOMIC DEVELOPMENT INC,no_relevant_evidence,"Search completed; no clear BNPL exposure signal detected in result text. Top links: https://r.bing.com/rs/4f/gg/cc,nc/-G_YKFrphkyl83D0HTgpMefXo7c.css?or=w; https://r.bing.com/rs/4f/gS/cc,nc/_huiPba-9XiYDf9Vd8j9EoLtXL4.css?or=w; https://r.bing.com/rs/4f/fd/cir3,cc,nc/WTKNvHzqziTEsCD58MJtjs7bzWc.css?or=w",MEDIUM,2026-08-10T01:27:51.402911+00:00,"""MEXICAN ECONOMIC DEVELOPMENT INC"" BNPL Affirm Klarna Afterpay Zip Sezzle ""buy now pay later""",,Bing Search,web_search,https://www.bing.com/search?q=%22MEXICAN+ECONOMIC+DEVELOPMENT+INC%22+BNPL+Affirm+Klarna+Afterpay+Zip+Sezzle+%22buy+now+pay+later%22,FMX
0001041061,,YUM BRANDS INC,no_relevant_evidence,No exact CIK or canonical-name match in current BNPL merchant dataset.,HIGH,2026-08-10T01:27:51.402911+00:00,current BNPL merchant dataset exact CIK/canonical-name check,,BNPL merchant and ownership files,internal_dataset,/Users/augustliu/Desktop/Research_On_Merchant_Side_Effect_Of_BNPL/data/merchant_ownership/merchant_ownership_rows.json,YUM
0001041061,,YUM BRANDS INC,no_relevant_evidence,"Search completed; no clear BNPL exposure signal detected in result text. Top links: https://r.bing.com/rs/4f/gg/cc,nc/-G_YKFrphkyl83D0HTgpMefXo7c.css?or=w; https://r.bing.com/rs/4f/gM/cc,nc/rWljTRKHPYQiu_szhv9ApXQ-KpI.css?or=w; https://r.bing.com/rs/4f/fG/cir3,cc,nc/5gFAL7Id0yWkqqPO1crOKHL1NzM.css?or=w",MEDIUM,2026-08-10T01:27:51.402911+00:00,"""YUM BRANDS INC"" BNPL Affirm Klarna Afterpay Zip Sezzle ""buy now pay later""",,Bing Search,web_search,https://www.bing.com/search?q=%22YUM+BRANDS+INC%22+BNPL+Affirm+Klarna+Afterpay+Zip+Sezzle+%22buy+now+pay+later%22,YUM
0000100517,,"United Airlines Holdings, Inc.",no_relevant_evidence,No exact CIK or canonical-name match in current BNPL merchant dataset.,HIGH,2026-08-10T01:27:51.402911+00:00,current BNPL merchant dataset exact CIK/canonical-name check,,BNPL merchant and ownership files,internal_dataset,/Users/augustliu/Desktop/Research_On_Merchant_Side_Effect_Of_BNPL/data/merchant_ownership/merchant_ownership_rows.json,UAL
0000100517,,"United Airlines Holdings, Inc.",no_relevant_evidence,"Search completed; no clear BNPL exposure signal detected in result text. Top links: https://r.bing.com/rs/4f/gg/cc,nc/-G_YKFrphkyl83D0HTgpMefXo7c.css?or=w; https://r.bing.com/rs/4f/h6/cc,nc/U6HOq0RcF4_oC2_ItiNCBhNzO24.css?or=w; https://r.bing.com/rs/4f/fG/cir3,cc,nc/5gFAL7Id0yWkqqPO1crOKHL1NzM.css?or=w",MEDIUM,2026-08-10T01:27:51.402911+00:00,"""United Airlines Holdings, Inc."" BNPL Affirm Klarna Afterpay Zip Sezzle ""buy now pay later""",,Bing Search,web_search,https://www.bing.com/search?q=%22United+Airlines+Holdings%2C+Inc.%22+BNPL+Affirm+Klarna+Afterpay+Zip+Sezzle+%22buy+now+pay+later%22,UAL
0000815097,,Carnival Corp Ltd.,no_relevant_evidence,No exact CIK or canonical-name match in current BNPL merchant dataset.,HIGH,2026-08-10T01:27:51.402911+00:00,current BNPL merchant dataset exact CIK/canonical-name check,,BNPL merchant and ownership files,internal_dataset,/Users/augustliu/Desktop/Research_On_Merchant_Side_Effect_Of_BNPL/data/merchant_ownership/merchant_ownership_rows.json,CCL
0000815097,,Carnival Corp Ltd.,no_relevant_evidence,"Search completed; no clear BNPL exposure signal detected in result text. Top links: https://r.bing.com/rs/4f/gg/cc,nc/-G_YKFrphkyl83D0HTgpMefXo7c.css?or=w; https://r.bing.com/rs/4f/gM/cc,nc/rWljTRKHPYQiu_szhv9ApXQ-KpI.css?or=w; https://r.bing.com/rs/4f/fG/cir3,cc,nc/5gFAL7Id0yWkqqPO1crOKHL1NzM.css?or=w",MEDIUM,2026-08-10T01:27:51.402911+00:00,"""Carnival Corp Ltd."" BNPL Affirm Klarna Afterpay Zip Sezzle ""buy now pay later""",,Bing Search,web_search,https://www.bing.com/search?q=%22Carnival+Corp+Ltd.%22+BNPL+Affirm+Klarna+Afterpay+Zip+Sezzle+%22buy+now+pay+later%22,CCL
0001944048,,Kenvue Inc.,no_relevant_evidence,No exact CIK or canonical-name match in current BNPL merchant dataset.,HIGH,2026-08-10T01:27:51.402911+00:00,current BNPL merchant dataset exact CIK/canonical-name check,,BNPL merchant and ownership files,internal_dataset,/Users/augustliu/Desktop/Research_On_Merchant_Side_Effect_Of_BNPL/data/merchant_ownership/merchant_ownership_rows.json,KVUE
0001944048,,Kenvue Inc.,no_relevant_evidence,"Search completed; no clear BNPL exposure signal detected in result text. Top links: https://r.bing.com/rs/4f/gg/cc,nc/-G_YKFrphkyl83D0HTgpMefXo7c.css?or=w; https://r.bing.com/rs/4f/gM/cc,nc/rWljTRKHPYQiu_szhv9ApXQ-KpI.css?or=w; https://r.bing.com/rs/4f/fG/cir3,cc,nc/5gFAL7Id0yWkqqPO1crOKHL1NzM.css?or=w",MEDIUM,2026-08-10T01:27:51.402911+00:00,"""Kenvue Inc."" BNPL Affirm Klarna Afterpay Zip Sezzle ""buy now pay later""",,Bing Search,web_search,https://www.bing.com/search?q=%22Kenvue+Inc.%22+BNPL+Affirm+Klarna+Afterpay+Zip+Sezzle+%22buy+now+pay+later%22,KVUE
0001002047,,"NetApp, Inc.",no_relevant_evidence,No exact CIK or canonical-name match in current BNPL merchant dataset.,HIGH,2026-08-10T01:27:51.402911+00:00,current BNPL merchant dataset exact CIK/canonical-name check,,BNPL merchant and ownership files,internal_dataset,/Users/augustliu/Desktop/Research_On_Merchant_Side_Effect_Of_BNPL/data/merchant_ownership/merchant_ownership_rows.json,NTAP
0001002047,,"NetApp, Inc.",no_relevant_evidence,"Search completed; no clear BNPL exposure signal detected in result text. Top links: https://r.bing.com/rs/4f/gg/cc,nc/-G_YKFrphkyl83D0HTgpMefXo7c.css?or=w; https://r.bing.com/rs/4f/h6/cc,nc/U6HOq0RcF4_oC2_ItiNCBhNzO24.css?or=w; https://r.bing.com/rs/4f/fG/cir3,cc,nc/5gFAL7Id0yWkqqPO1crOKHL1NzM.css?or=w",MEDIUM,2026-08-10T01:27:51.402911+00:00,"""NetApp, Inc."" BNPL Affirm Klarna Afterpay Zip Sezzle ""buy now pay later""",,Bing Search,web_search,https://www.bing.com/search?q=%22NetApp%2C+Inc.%22+BNPL+Affirm+Klarna+Afterpay+Zip+Sezzle+%22buy+now+pay+later%22,NTAP
0001973266,,"TKO Group Holdings, Inc.",no_relevant_evidence,No exact CIK or canonical-name match in current BNPL merchant dataset.,HIGH,2026-08-10T01:27:51.402911+00:00,current BNPL merchant dataset exact CIK/canonical-name check,,BNPL merchant and ownership files,internal_dataset,/Users/augustliu/Desktop/Research_On_Merchant_Side_Effect_Of_BNPL/data/merchant_ownership/merchant_ownership_rows.json,TKO
0001973266,,"TKO Group Holdings, Inc.",no_relevant_evidence,"Search completed; no clear BNPL exposure signal detected in result text. Top links: https://r.bing.com/rs/4f/gg/cc,nc/-G_YKFrphkyl83D0HTgpMefXo7c.css?or=w; https://r.bing.com/rs/4f/h6/cc,nc/U6HOq0RcF4_oC2_ItiNCBhNzO24.css?or=w; https://r.bing.com/rs/4f/ez/cir3,cc,nc/ITQ79_h8jq-eoIeRkdWbxDW7IbQ.css?or=w",MEDIUM,2026-08-10T01:27:51.402911+00:00,"""TKO Group Holdings, Inc."" BNPL Affirm Klarna Afterpay Zip Sezzle ""buy now pay later""",,Bing Search,web_search,https://www.bing.com/search?q=%22TKO+Group+Holdings%2C+Inc.%22+BNPL+Affirm+Klarna+Afterpay+Zip+Sezzle+%22buy+now+pay+later%22,TKO
0001511737,,Ubiquiti Inc.,no_relevant_evidence,No exact CIK or canonical-name match in current BNPL merchant dataset.,HIGH,2026-08-10T01:27:51.402911+00:00,current BNPL merchant dataset exact CIK/canonical-name check,,BNPL merchant and ownership files,internal_dataset,/Users/augustliu/Desktop/Research_On_Merchant_Side_Effect_Of_BNPL/data/merchant_ownership/merchant_ownership_rows.json,UI
0001511737,,Ubiquiti Inc.,no_relevant_evidence,"Search completed; no clear BNPL exposure signal detected in result text. Top links: https://r.bing.com/rs/4f/gg/cc,nc/-G_YKFrphkyl83D0HTgpMefXo7c.css?or=w; https://r.bing.com/rs/4f/h6/cc,nc/U6HOq0RcF4_oC2_ItiNCBhNzO24.css?or=w; https://r.bing.com/rs/4f/f3/cir3,cc,nc/XKkf7PevzOVtzidRm3f9xWob0cM.css?or=w",MEDIUM,2026-08-10T01:27:51.402911+00:00,"""Ubiquiti Inc."" BNPL Affirm Klarna Afterpay Zip Sezzle ""buy now pay later""",,Bing Search,web_search,https://www.bing.com/search?q=%22Ubiquiti+Inc.%22+BNPL+Affirm+Klarna+Afterpay+Zip+Sezzle+%22buy+now+pay+later%22,UI
0000726958,,CASEYS GENERAL STORES INC,no_relevant_evidence,No exact CIK or canonical-name match in current BNPL merchant dataset.,HIGH,2026-08-10T01:27:51.402911+00:00,current BNPL merchant dataset exact CIK/canonical-name check,,BNPL merchant and ownership files,internal_dataset,/Users/augustliu/Desktop/Research_On_Merchant_Side_Effect_Of_BNPL/data/merchant_ownership/merchant_ownership_rows.json,CASY
0000726958,,CASEYS GENERAL STORES INC,no_relevant_evidence,"Search completed; no clear BNPL exposure signal detected in result text. Top links: https://r.bing.com/rs/4f/gg/cc,nc/-G_YKFrphkyl83D0HTgpMefXo7c.css?or=w; https://r.bing.com/rs/4f/h6/cc,nc/U6HOq0RcF4_oC2_ItiNCBhNzO24.css?or=w; https://r.bing.com/rs/4f/eJ/cir3,cc,nc/-ooVmxB9OlPzBcewmec-cfwYTQs.css?or=w",MEDIUM,2026-08-10T01:27:51.402911+00:00,"""CASEYS GENERAL STORES INC"" BNPL Affirm Klarna Afterpay Zip Sezzle ""buy now pay later""",,Bing Search,web_search,https://www.bing.com/search?q=%22CASEYS+GENERAL+STORES+INC%22+BNPL+Affirm+Klarna+Afterpay+Zip+Sezzle+%22buy+now+pay+later%22,CASY
0000717826,,ERICSSON LM TELEPHONE CO,no_relevant_evidence,No exact CIK or canonical-name match in current BNPL merchant dataset.,HIGH,2026-08-10T01:27:51.402911+00:00,current BNPL merchant dataset exact CIK/canonical-name check,,BNPL merchant and ownership files,internal_dataset,/Users/augustliu/Desktop/Research_On_Merchant_Side_Effect_Of_BNPL/data/merchant_ownership/merchant_ownership_rows.json,ERIC
0000717826,,ERICSSON LM TELEPHONE CO,no_relevant_evidence,"Search completed; no clear BNPL exposure signal detected in result text. Top links: https://r.bing.com/rs/4f/gg/cc,nc/-G_YKFrphkyl83D0HTgpMefXo7c.css?or=w; https://r.bing.com/rs/4f/h6/cc,nc/U6HOq0RcF4_oC2_ItiNCBhNzO24.css?or=w; https://r.bing.com/rs/4f/fd/cir3,cc,nc/WTKNvHzqziTEsCD58MJtjs7bzWc.css?or=w",MEDIUM,2026-08-10T01:27:51.402911+00:00,"""ERICSSON LM TELEPHONE CO"" BNPL Affirm Klarna Afterpay Zip Sezzle ""buy now pay later""",,Bing Search,web_search,https://www.bing.com/search?q=%22ERICSSON+LM+TELEPHONE+CO%22+BNPL+Affirm+Klarna+Afterpay+Zip+Sezzle+%22buy+now+pay+later%22,ERIC
0001038683,,RYANAIR HOLDINGS PLC,no_relevant_evidence,No exact CIK or canonical-name match in current BNPL merchant dataset.,HIGH,2026-08-10T01:27:51.402911+00:00,current BNPL merchant dataset exact CIK/canonical-name check,,BNPL merchant and ownership files,internal_dataset,/Users/augustliu/Desktop/Research_On_Merchant_Side_Effect_Of_BNPL/data/merchant_ownership/merchant_ownership_rows.json,RYAAY
0001038683,,RYANAIR HOLDINGS PLC,no_relevant_evidence,"Search completed; no clear BNPL exposure signal detected in result text. Top links: https://r.bing.com/rs/4f/gg/cc,nc/-G_YKFrphkyl83D0HTgpMefXo7c.css?or=w; https://r.bing.com/rs/4f/h6/cc,nc/U6HOq0RcF4_oC2_ItiNCBhNzO24.css?or=w; https://r.bing.com/rs/4f/fG/cir3,cc,nc/5gFAL7Id0yWkqqPO1crOKHL1NzM.css?or=w",MEDIUM,2026-08-10T01:27:51.402911+00:00,"""RYANAIR HOLDINGS PLC"" BNPL Affirm Klarna Afterpay Zip Sezzle ""buy now pay later""",,Bing Search,web_search,https://www.bing.com/search?q=%22RYANAIR+HOLDINGS+PLC%22+BNPL+Affirm+Klarna+Afterpay+Zip+Sezzle+%22buy+now+pay+later%22,RYAAY
0001834584,,"Coupang, Inc.",no_relevant_evidence,No exact CIK or canonical-name match in current BNPL merchant dataset.,HIGH,2026-08-10T01:27:51.402911+00:00,current BNPL merchant dataset exact CIK/canonical-name check,,BNPL merchant and ownership files,internal_dataset,/Users/augustliu/Desktop/Research_On_Merchant_Side_Effect_Of_BNPL/data/merchant_ownership/merchant_ownership_rows.json,CPNG
0001834584,,"Coupang, Inc.",no_relevant_evidence,"Search completed; no clear BNPL exposure signal detected in result text. Top links: https://r.bing.com/rs/4f/gg/cc,nc/-G_YKFrphkyl83D0HTgpMefXo7c.css?or=w; https://r.bing.com/rs/4f/h6/cc,nc/U6HOq0RcF4_oC2_ItiNCBhNzO24.css?or=w; https://r.bing.com/rs/4f/ez/cir3,cc,nc/ITQ79_h8jq-eoIeRkdWbxDW7IbQ.css?or=w",MEDIUM,2026-08-10T01:27:51.402911+00:00,"""Coupang, Inc."" BNPL Affirm Klarna Afterpay Zip Sezzle ""buy now pay later""",,Bing Search,web_search,https://www.bing.com/search?q=%22Coupang%2C+Inc.%22+BNPL+Affirm+Klarna+Afterpay+Zip+Sezzle+%22buy+now+pay+later%22,CPNG
0000900075,,COPART INC,no_relevant_evidence,No exact CIK or canonical-name match in current BNPL merchant dataset.,HIGH,2026-08-10T01:27:51.402911+00:00,current BNPL merchant dataset exact CIK/canonical-name check,,BNPL merchant and ownership files,internal_dataset,/Users/augustliu/Desktop/Research_On_Merchant_Side_Effect_Of_BNPL/data/merchant_ownership/merchant_ownership_rows.json,CPRT
