merchant_id,merchant_name,provider,source_type,source_name,source_url,source_date,archived_url_if_applicable,wayback_snapshot_date,evidence_direction,evidence_text,interpretation,reliability_tier,retrieved_at
M0010,Abercrombie & Fitch,Klarna,wayback_cdx_provider_directory,Internet Archive CDX,https://www.klarna.com/us/shopping/t/141/Clothing-Accessories/,,https://web.archive.org/web/20220924101952/https://www.klarna.com/us/shopping/t/141/Clothing-Accessories/,2022-09-24,supports_bnpl_present,Provider-specific URL first archived on 2022-09-24: https://www.klarna.com/us/shopping/t/141/Clothing-Accessories/,Provider-directory/listing URL observed in Wayback. Not used as exact adoption date without operational launch evidence.,Tier 4,2026-08-09T21:28:28+00:00
M0010,Abercrombie & Fitch,Sezzle,current_provider_or_merchant_page,sezzle.com,https://sezzle.com/shop/mens-clothing/,2026-08-06,,,supports_bnpl_present,Buy Now Pay Later for Men's Clothing with Sezzle Shop Women Activewear Clothing Jewelry & Accessories Shoes Swimwear Men Clothing,"Current page supports that this provider is presently associated with the merchant, but current listing is not treated as adoption date.",Tier 4,2026-08-09T21:28:28+00:00
M0010,Abercrombie & Fitch,Sezzle,current_provider_or_merchant_page,sezzle.com,https://sezzle.com/shop/womens-clothing/,2026-08-06,,,supports_bnpl_present,Buy Now Pay Later for Women's Clothing with Sezzle Shop Women Activewear Clothing Jewelry & Accessories Shoes Swimwear Men Clothin,"Current page supports that this provider is presently associated with the merchant, but current listing is not treated as adoption date.",Tier 4,2026-08-09T21:28:28+00:00
M0011,AppFolio,Zip,current_provider_or_merchant_page,zip.co,https://zip.co/us/shop/bills,,,,supports_bnpl_present,Pay your Bills with Zip in easy installments | Zip Skip to main content Customers Business For Business How it works Shop stores Shop categories Insig,"Current page supports that this provider is presently associated with the merchant, but current listing is not treated as adoption date.",Tier 4,2026-08-09T21:28:28+00:00
M0011,AppFolio,Zip,current_external_bnpl_page,zip.co,https://zip.co/us/shop/bills,,,,supports_bnpl_present,".S. purchases, and certain merchant, product, goods and service restrictions apply. All loans subject to credit approval. © 2026 'Quadpay', 'Zip', the 'Q Logo' and 'Zip' Logos, and all tag lines used in conjunction therewith including 'Any Store Split in 4' an",Current page mentions a BNPL-like provider outside the five-platform sample; timing still requires review.,Tier 2,2026-08-09T21:28:28+00:00
M0011,AppFolio,Zip,wayback_cdx_provider_directory,Internet Archive CDX,https://zip.co/us/shop/bills,,https://web.archive.org/web/20211109131115/https://zip.co/us/shop/bills,2021-11-09,supports_bnpl_present,Provider-specific URL first archived on 2021-11-09: https://zip.co/us/shop/bills,Provider-directory/listing URL observed in Wayback. Not used as exact adoption date without operational launch evidence.,Tier 4,2026-08-09T21:28:28+00:00
M0012,Arhaus,Klarna,current_provider_or_merchant_page,www.klarna.com,https://www.klarna.com/us/store/0733ee14-269d-4522-a96e-82a69f47410f/arhaus/pay-with-klarna/,,,,supports_bnpl_present,Buy now pay later at Arhaus - Pay in 4 | Klarna For shoppers For business Discover Klarna Shop App Help Show more Sign in Klarna ∕,"Current page supports that this provider is presently associated with the merchant, but current listing is not treated as adoption date.",Tier 4,2026-08-09T21:28:28+00:00
M0012,Arhaus,Klarna,current_provider_or_merchant_page,www.klarna.com,https://www.klarna.com/us/shopping/t/14/Kitchen-Appliances/,,,,supports_bnpl_present,Compare Kitchen Appliances Prices on Klarna For shoppers For business Discover Klarna Shop App Help Show more Sign in Klarna / Shopping / All categories / Home & Appli,"Current page supports that this provider is presently associated with the merchant, but current listing is not treated as adoption date.",Tier 4,2026-08-09T21:28:28+00:00
M0012,Arhaus,Klarna,current_provider_or_merchant_page,www.klarna.com,https://www.klarna.com/us/shopping/t/1424/Garden-Patio/,,,,supports_bnpl_present,Compare Garden & Patio Prices on Klarna For shoppers For business Discover Klarna Shop App Help Show more Sign in Klarna / Shopping / All categories / Garden & Pat,"Current page supports that this provider is presently associated with the merchant, but current listing is not treated as adoption date.",Tier 4,2026-08-09T21:28:28+00:00
M0013,Academy Sports,Klarna,current_provider_or_merchant_page,www.klarna.com,https://www.klarna.com/us/store/c7f9eb06-0d0d-4ded-8fbb-e1e10e7c6595/academy-sports/pay-with-klarna/,,,,supports_bnpl_present,Buy now pay later at Academy Sports - Pay in 4 | Klarna For shoppers For business Discover Klarna Shop App Help Show more Sign in,"Current page supports that this provider is presently associated with the merchant, but current listing is not treated as adoption date.",Tier 4,2026-08-09T21:28:28+00:00
M0013,Academy Sports,Klarna,current_provider_or_merchant_page,www.klarna.com,https://www.klarna.com/us/shopping/t/27/Sports-Outdoor/,,,,supports_bnpl_present,Compare Sports & Outdoor Prices on Klarna For shoppers For business Discover Klarna Shop App Help Show more Sign in Klarna / Shopping / All categories / Sports & Out,"Current page supports that this provider is presently associated with the merchant, but current listing is not treated as adoption date.",Tier 4,2026-08-09T21:28:28+00:00
M0014,AutoZone,Klarna,current_provider_or_merchant_page,www.klarna.com,https://www.klarna.com/us/store/c64234c9-c89f-4b4f-b7e4-5ea249f11431/autozone/pay-with-klarna/,,,,supports_bnpl_present,Buy now pay later at AutoZone - Pay in 4 | Klarna For shoppers For business Discover Klarna Shop App Help Show more Sign in Klarna,"Current page supports that this provider is presently associated with the merchant, but current listing is not treated as adoption date.",Tier 4,2026-08-09T21:28:28+00:00
M0014,AutoZone,Klarna,current_provider_or_merchant_page,www.klarna.com,https://www.klarna.com/us/shopping/t/11/Automotive/,,,,supports_bnpl_present,Compare Automotive Prices on Klarna For shoppers For business Discover Klarna Shop App Help Show more Sign in Klarna / Shopping / All categories / Automotive A,"Current page supports that this provider is presently associated with the merchant, but current listing is not treated as adoption date.",Tier 4,2026-08-09T21:28:28+00:00
M0015,Alibaba,Klarna,current_provider_or_merchant_page,www.klarna.com,https://www.klarna.com/us/store/736afd1b-05fc-4e67-9b70-300db9da4d24/alibaba/pay-with-klarna/,,,,supports_bnpl_present,Buy now pay later at Alibaba - Pay in 4 | Klarna For shoppers For business Discover Klarna Shop App Help Show more Sign in Klarna,"Current page supports that this provider is presently associated with the merchant, but current listing is not treated as adoption date.",Tier 4,2026-08-09T21:28:28+00:00
M0015,Alibaba,Klarna,current_provider_or_merchant_page,www.klarna.com,https://www.klarna.com/us/shopping/t/1493/Toys-Hobbies/,,,,supports_bnpl_present,Compare Toys & Hobbies Prices on Klarna For shoppers For business Discover Klarna Shop App Help Show more Sign in Klarna / Shopping / All categories / Toys & Hobbi,"Current page supports that this provider is presently associated with the merchant, but current listing is not treated as adoption date.",Tier 4,2026-08-09T21:28:28+00:00
M0015,Alibaba,Klarna,wayback_cdx_provider_directory,Internet Archive CDX,https://www.klarna.com/us/shopping/t/1493/Toys-Hobbies/,,https://web.archive.org/web/20220924101958/https://www.klarna.com/us/shopping/t/1493/Toys-Hobbies/,2022-09-24,supports_bnpl_present,Provider-specific URL first archived on 2022-09-24: https://www.klarna.com/us/shopping/t/1493/Toys-Hobbies/,Provider-directory/listing URL observed in Wayback. Not used as exact adoption date without operational launch evidence.,Tier 4,2026-08-09T21:28:28+00:00
M0015,Alibaba,Klarna,current_provider_or_merchant_page,www.klarna.com,https://www.klarna.com/us/shopping/t/35/Kids-Family/,,,,supports_bnpl_present,Compare Kids & Family Prices on Klarna For shoppers For business Discover Klarna Shop App Help Show more Sign in Klarna / Shopping / All categories / Kids & Famil,"Current page supports that this provider is presently associated with the merchant, but current listing is not treated as adoption date.",Tier 4,2026-08-09T21:28:28+00:00
M0015,Alibaba,Klarna,wayback_cdx_provider_directory,Internet Archive CDX,https://www.klarna.com/us/shopping/t/35/Kids-Family/,,https://web.archive.org/web/20220924102041/https://www.klarna.com/us/shopping/t/35/Kids-Family/,2022-09-24,supports_bnpl_present,Provider-specific URL first archived on 2022-09-24: https://www.klarna.com/us/shopping/t/35/Kids-Family/,Provider-directory/listing URL observed in Wayback. Not used as exact adoption date without operational launch evidence.,Tier 4,2026-08-09T21:28:28+00:00
M0015,Alibaba,Afterpay,current_provider_or_merchant_page,www.afterpay.com,https://www.afterpay.com/en-US/categories/beauty,,,,supports_bnpl_present,Beauty on Afterpay - Buy now pay later with Afterpay How Afterpay works All Categories For retailers Get the app Get $15 off No suggestions,"Current page supports that this provider is presently associated with the merchant, but current listing is not treated as adoption date.",Tier 4,2026-08-09T21:28:28+00:00
M0015,Alibaba,Afterpay,current_provider_or_merchant_page,www.afterpay.com,https://www.afterpay.com/en-US/categories/home,,,,supports_bnpl_present,Home on Afterpay - Buy now pay later with Afterpay How Afterpay works All Categories For retailers Get the app Get $15 off No suggestions,"Current page supports that this provider is presently associated with the merchant, but current listing is not treated as adoption date.",Tier 4,2026-08-09T21:28:28+00:00
M0015,Alibaba,Afterpay,wayback_cdx_provider_directory,Internet Archive CDX,https://www.afterpay.com/en-US/categories/home,,https://web.archive.org/web/20210614120033/https://www.afterpay.com/en-US/categories/home,2021-06-14,supports_bnpl_present,Provider-specific URL first archived on 2021-06-14: https://www.afterpay.com/en-US/categories/home,Provider-directory/listing URL observed in Wayback. Not used as exact adoption date without operational launch evidence.,Tier 4,2026-08-09T21:28:28+00:00
M0015,Alibaba,Afterpay,current_provider_or_merchant_page,www.afterpay.com,https://www.afterpay.com/en-US/categories/womens-clothing,,,,supports_bnpl_present,Fashion on Afterpay - Buy now pay later with Afterpay How Afterpay works All Categories For retailers Get the app Get $15 off No suggestions,"Current page supports that this provider is presently associated with the merchant, but current listing is not treated as adoption date.",Tier 4,2026-08-09T21:28:28+00:00
M0015,Alibaba,Afterpay,wayback_cdx_provider_directory,Internet Archive CDX,https://www.afterpay.com/en-US/categories/womens-clothing,,https://web.archive.org/web/20251127160840/https://www.afterpay.com/en-US/categories/womens-clothing,2025-11-27,supports_bnpl_present,Provider-specific URL first archived on 2025-11-27: https://www.afterpay.com/en-US/categories/womens-clothing,Provider-directory/listing URL observed in Wayback. Not used as exact adoption date without operational launch evidence.,Tier 4,2026-08-09T21:28:28+00:00
M0015,Alibaba,Sezzle,current_provider_or_merchant_page,sezzle.com,https://sezzle.com/shop/baby-gear/,2026-08-06,,,supports_bnpl_present,Buy Now Pay Later for Baby Gear with Sezzle Shop Women Activewear Clothing Jewelry & Accessories Shoes Swimwear Men Clothing Jewel,"Current page supports that this provider is presently associated with the merchant, but current listing is not treated as adoption date.",Tier 4,2026-08-09T21:28:28+00:00
M0015,Alibaba,Sezzle,current_provider_or_merchant_page,sezzle.com,https://sezzle.com/shop/bed-and-bath/,2026-08-06,,,supports_bnpl_present,Buy Now Pay Later for Bed & Bath with Sezzle Shop Women Activewear Clothing Jewelry & Accessories Shoes Swimwear Men Clothing Jewe,"Current page supports that this provider is presently associated with the merchant, but current listing is not treated as adoption date.",Tier 4,2026-08-09T21:28:28+00:00
M0015,Alibaba,Sezzle,current_provider_or_merchant_page,sezzle.com,https://sezzle.com/shop/cosmetics/,2026-08-06,,,supports_bnpl_present,Buy Now Pay Later at cosmetics | Pay in 4 Shop Women Activewear Clothing Jewelry & Accessories Shoes Swimwear Men Clothing Jewelry,"Current page supports that this provider is presently associated with the merchant, but current listing is not treated as adoption date.",Tier 4,2026-08-09T21:28:28+00:00
M0015,Alibaba,Sezzle,wayback_cdx_provider_directory,Internet Archive CDX,https://sezzle.com/shop/cosmetics/,,https://web.archive.org/web/20241003163243/https://sezzle.com/shop/cosmetics/,2024-10-03,supports_bnpl_present,Provider-specific URL first archived on 2024-10-03: https://sezzle.com/shop/cosmetics/,Provider-directory/listing URL observed in Wayback. Not used as exact adoption date without operational launch evidence.,Tier 4,2026-08-09T21:28:28+00:00
